"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","97002",1,0,0,0
"2","97004",1,0,0,0
"3","97005",0,0,0,0
"4","97006",8,5,1,1
"5","97007",16,9,4,4
"6","97008",8,7,2,2
"7","97009",0,0,0,0
"8","97013",2,2,2,2
"9","97014",0,0,0,0
"10","97015",2,2,1,1
"11","97016",0,0,0,0
"12","97017",0,0,0,0
"13","97019",0,0,0,0
"14","97020",0,0,0,0
"15","97022",2,0,0,0
"16","97023",1,1,0,0
"17","97024",1,0,0,0
"18","97026",1,0,0,0
"19","97027",1,1,0,0
"20","97029",0,0,0,0
"21","97030",4,2,1,1
"22","97031",0,0,0,0
"23","97032",1,1,0,0
"24","97034",6,5,4,4
"25","97035",5,5,1,1
"26","97037",0,0,0,0
"27","97038",1,1,1,1
"28","97040",1,1,0,0
"29","97041",1,0,0,0
"30","97042",0,0,0,0
"31","97045",3,2,1,1
"32","97048",0,0,0,0
"33","97049",0,0,0,0
"34","97051",2,2,0,0
"35","97053",2,0,0,0
"36","97054",0,0,0,0
"37","97055",1,1,1,1
"38","97056",8,7,5,5
"39","97058",2,2,0,0
"40","97060",4,3,0,0
"41","97062",5,1,0,0
"42","97064",1,1,1,1
"43","97065",0,0,0,0
"44","97067",1,1,1,1
"45","97068",3,3,1,1
"46","97070",5,4,1,1
"47","97071",0,0,0,0
"48","97075",0,0,0,0
"49","97076",1,1,0,0
"50","97080",6,5,1,1
"51","97086",5,4,1,1
"52","97089",5,4,3,3
"53","97101",0,0,0,0
"54","97103",1,1,0,0
"55","97106",0,0,0,0
"56","97107",0,0,0,0
"57","97108",0,0,0,0
"58","97109",1,1,1,1
"59","97110",0,0,0,0
"60","97111",0,0,0,0
"61","97113",1,0,0,0
"62","97114",1,1,1,1
"63","97115",0,0,0,0
"64","97116",2,2,1,1
"65","97119",0,0,0,0
"66","97121",0,0,0,0
"67","97123",4,2,1,1
"68","97124",11,7,0,0
"69","97127",0,0,0,0
"70","97128",2,2,0,0
"71","97132",4,1,0,0
"72","97133",1,1,0,0
"73","97135",0,0,0,0
"74","97136",0,0,0,0
"75","97137",0,0,0,0
"76","97138",2,2,0,0
"77","97140",0,0,0,0
"78","97141",0,0,0,0
"79","97143",0,0,0,0
"80","97146",0,0,0,0
"81","97148",0,0,0,0
"82","97149",0,0,0,0
"83","97201",1,1,0,0
"84","97202",4,3,1,1
"85","97203",11,10,6,6
"86","97204",0,0,0,0
"87","97205",0,0,0,0
"88","97206",3,2,0,0
"89","97208",0,0,0,0
"90","97209",2,2,1,1
"91","97210",0,0,0,0
"92","97211",9,3,0,0
